"map","locus","path_name"
"map00230","TR10300-c0_g1_i1","Purine metabolism"
"map00230","TR11648-c0_g1_i1","Purine metabolism"
"map00230","TR3549-c0_g1_i1","Purine metabolism"
"map00230","TR1304-c0_g1_i1","Purine metabolism"
"map00230","TR14152-c0_g1_i1","Purine metabolism"
"map00230","TR4507-c0_g1_i1utrorf","Purine metabolism"
"map00230","TR9808-c0_g1_i1utrorf","Purine metabolism"
"map00230","TR14009-c0_g1_i1","Purine metabolism"
"map00230","TR11901-c0_g1_i1","Purine metabolism"
"map00230","TR14862-c0_g1_i1","Purine metabolism"
"map00230","TR7656-c0_g1_i1","Purine metabolism"
"map00230","TR813-c0_g1_i1","Purine metabolism"
"map00230","TR3329-c0_g1_i1","Purine metabolism"
"map00230","TR3857-c0_g1_i1","Purine metabolism"
"map00230","TR12708-c0_g1_i1","Purine metabolism"
"map00230","TR3963-c0_g1_i1utrorf","Purine metabolism"
"map00230","TR12269-c0_g1_i1","Purine metabolism"
"map00230","TR5796-c0_g1_i1","Purine metabolism"
"map00230","TR13753-c0_g1_i1","Purine metabolism"
"map00230","TR8900-c0_g1_i1","Purine metabolism"
"map00230","TR9267-c0_g1_i1","Purine metabolism"
"map00230","TR11251-c1_g1_i1","Purine metabolism"
"map00230","TR11991-c0_g1_i1","Purine metabolism"
"map00230","TR14289-c0_g1_i1","Purine metabolism"
"map00230","TR7250-c0_g1_i1","Purine metabolism"
"map00230","TR14379-c0_g1_i1","Purine metabolism"
"map00230","TR9120-c0_g1_i1","Purine metabolism"
"map00230","TR5553-c0_g1_i1","Purine metabolism"
"map00230","TR13905-c0_g1_i1","Purine metabolism"
"map00230","TR5124-c0_g1_i1","Purine metabolism"
"map00230","TR2632-c0_g1_i1","Purine metabolism"
"map00230","TR6548-c0_g1_i1","Purine metabolism"
"map00230","TR7256-c0_g1_i1","Purine metabolism"
"map00230","TR6291-c0_g1_i1","Purine metabolism"
"map00230","TR12454-c0_g1_i1utrorf","Purine metabolism"
"map00230","TR2306-c0_g1_i1","Purine metabolism"
"map00230","TR6333-c0_g1_i1","Purine metabolism"
"map00230","TR5033-c0_g1_i1","Purine metabolism"
"map00230","TR12531-c0_g1_i1","Purine metabolism"
"map00230","TR13287-c0_g1_i1","Purine metabolism"
"map00230","TR3888-c0_g1_i1utrorf","Purine metabolism"
"map00230","TR11442-c0_g1_i1","Purine metabolism"
"map00230","TR8094-c0_g1_i1","Purine metabolism"
"map00230","TR4980-c0_g1_i1","Purine metabolism"
"map00230","TR7804-c0_g1_i1","Purine metabolism"
"map00230","TR3150-c0_g1_i1","Purine metabolism"
"map00230","TR14770-c0_g1_i1","Purine metabolism"
"map00230","TR10602-c0_g1_i1","Purine metabolism"
"map00230","TR8604-c0_g1_i1","Purine metabolism"
"map00232","TR14426-c0_g1_i1","Caffeine metabolism"
"map00240","TR7409-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR11870-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR12798-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR13042-c1_g1_i1","Pyrimidine metabolism"
"map00240","TR6533-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR2953-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR3208-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR12476-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR813-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR6209-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR5990-c0_g1_i1utrorf","Pyrimidine metabolism"
"map00240","TR12390-c0_g1_i1utrorf","Pyrimidine metabolism"
"map00240","TR1444-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR14009-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR7649-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR13722-c1_g1_i1","Pyrimidine metabolism"
"map00240","TR1215-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR3888-c0_g1_i1utrorf","Pyrimidine metabolism"
"map00240","TR12589-c0_g1_i1utrorf","Pyrimidine metabolism"
"map00240","TR13287-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR13042-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR7256-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR9267-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR849-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR14379-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR6327-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR3857-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR11251-c1_g1_i1","Pyrimidine metabolism"
"map00240","TR1783-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR5553-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR10340-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR11582-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR6291-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR5985-c0_g1_i1utrorf","Pyrimidine metabolism"
"map00240","TR14033-c0_g1_i1utrorf","Pyrimidine metabolism"
"map00240","TR12594-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR4045-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR14862-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR6292-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR10616-c1_g1_i1","Pyrimidine metabolism"
"map00240","TR7220-c0_g1_i1utrorf","Pyrimidine metabolism"
"map00240","TR12197-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR1733-c0_g1_i1utrorf","Pyrimidine metabolism"
"map00240","TR2706-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR13753-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR3150-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR13960-c1_g1_i1","Pyrimidine metabolism"
"map00240","TR3549-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR4089-c0_g1_i1utrorf","Pyrimidine metabolism"
"map00240","TR13902-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR1747-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR11901-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR14044-c0_g1_i1utrorf","Pyrimidine metabolism"
"map00240","TR3963-c0_g1_i1utrorf","Pyrimidine metabolism"
"map00240","TR5124-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR12351-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR13960-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR11503-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR13874-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR9603-c0_g1_i1utrorf","Pyrimidine metabolism"
"map00240","TR10150-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR1304-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR11648-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR6679-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR6548-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR13195-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR8900-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR10616-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR6333-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR2632-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR3329-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR12531-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR1215-c1_g1_i1","Pyrimidine metabolism"
"map00240","TR5033-c0_g1_i1","Pyrimidine metabolism"
"map00240","TR12454-c0_g1_i1utrorf","Pyrimidine metabolism"
"map00250","TR9371-c0_g1_i1utrorf","Alanine, aspartate and glutamate metabolism"
"map00250","TR6327-c0_g1_i1","Alanine, aspartate and glutamate metabolism"
"map00250","TR9427-c0_g1_i1","Alanine, aspartate and glutamate metabolism"
"map00250","TR9745-c0_g1_i1","Alanine, aspartate and glutamate metabolism"
"map00250","TR14033-c0_g1_i1utrorf","Alanine, aspartate and glutamate metabolism"
"map00250","TR12461-c0_g1_i1","Alanine, aspartate and glutamate metabolism"
"map00250","TR2306-c0_g1_i1","Alanine, aspartate and glutamate metabolism"
"map00250","TR4562-c0_g1_i1","Alanine, aspartate and glutamate metabolism"
"map00250","TR12185-c0_g1_i1","Alanine, aspartate and glutamate metabolism"
"map00250","TR9389-c0_g1_i1","Alanine, aspartate and glutamate metabolism"
"map00250","TR13042-c1_g1_i1","Alanine, aspartate and glutamate metabolism"
"map00250","TR5094-c0_g1_i1utrorf","Alanine, aspartate and glutamate metabolism"
"map00250","TR11008-c0_g1_i1","Alanine, aspartate and glutamate metabolism"
"map00250","TR11870-c0_g1_i1","Alanine, aspartate and glutamate metabolism"
"map00250","TR9658-c0_g1_i1","Alanine, aspartate and glutamate metabolism"
"map00250","TR3994-c0_g1_i1","Alanine, aspartate and glutamate metabolism"
"map00250","TR1273-c1_g1_i1","Alanine, aspartate and glutamate metabolism"
"map00250","TR3163-c0_g1_i1","Alanine, aspartate and glutamate metabolism"
"map00250","TR10616-c1_g1_i1","Alanine, aspartate and glutamate metabolism"
"map00250","TR12959-c0_g1_i1","Alanine, aspartate and glutamate metabolism"
"map00250","TR6294-c0_g1_i1","Alanine, aspartate and glutamate metabolism"
"map00250","TR10737-c0_g1_i1","Alanine, aspartate and glutamate metabolism"
"map00250","TR7458-c0_g1_i1","Alanine, aspartate and glutamate metabolism"
"map00250","TR13042-c0_g1_i1","Alanine, aspartate and glutamate metabolism"
"map00250","TR12545-c0_g1_i1","Alanine, aspartate and glutamate metabolism"
"map00250","TR1215-c0_g1_i1","Alanine, aspartate and glutamate metabolism"
"map00250","TR10102-c0_g1_i1","Alanine, aspartate and glutamate metabolism"
"map00250","TR5569-c0_g1_i1","Alanine, aspartate and glutamate metabolism"
"map00250","TR10616-c0_g1_i1","Alanine, aspartate and glutamate metabolism"
"map00250","TR1215-c1_g1_i1","Alanine, aspartate and glutamate metabolism"
"map00250","TR11246-c0_g1_i1","Alanine, aspartate and glutamate metabolism"
"map00250","TR3664-c0_g1_i1","Alanine, aspartate and glutamate metabolism"
"map00254","TR11429-c0_g1_i1","Aflatoxin biosynthesis"
"map00254","TR11429-c1_g1_i1","Aflatoxin biosynthesis"
"map00254","TR13961-c0_g1_i1","Aflatoxin biosynthesis"
"map00260","TR4949-c0_g1_i1","Glycine, serine and threonine metabolism"
"map00260","TR2131-c0_g1_i1","Glycine, serine and threonine metabolism"
"map00260","TR4918-c0_g1_i1","Glycine, serine and threonine metabolism"
"map00260","TR15038-c0_g1_i1utrorf","Glycine, serine and threonine metabolism"
"map00260","TR14527-c0_g1_i1","Glycine, serine and threonine metabolism"
"map00260","TR14741-c0_g1_i1","Glycine, serine and threonine metabolism"
"map00260","TR7104-c0_g1_i1","Glycine, serine and threonine metabolism"
"map00260","TR667-c0_g1_i1","Glycine, serine and threonine metabolism"
"map00260","TR1796-c0_g1_i1","Glycine, serine and threonine metabolism"
"map00260","TR8240-c0_g1_i1","Glycine, serine and threonine metabolism"
"map00260","TR10191-c0_g1_i1","Glycine, serine and threonine metabolism"
"map00260","TR1003-c0_g1_i1","Glycine, serine and threonine metabolism"
"map00260","TR2322-c0_g1_i1","Glycine, serine and threonine metabolism"
"map00260","TR8385-c0_g1_i1","Glycine, serine and threonine metabolism"
"map00260","TR6916-c0_g1_i1","Glycine, serine and threonine metabolism"
"map00260","TR13243-c0_g1_i1","Glycine, serine and threonine metabolism"
"map00260","TR14138-c0_g1_i1","Glycine, serine and threonine metabolism"
"map00260","TR13739-c0_g1_i1","Glycine, serine and threonine metabolism"
"map00260","TR13155-c0_g1_i1","Glycine, serine and threonine metabolism"
"map00260","TR15283-c0_g1_i1utrorf","Glycine, serine and threonine metabolism"
"map00260","TR9745-c0_g1_i1","Glycine, serine and threonine metabolism"
"map00260","TR8793-c0_g1_i1","Glycine, serine and threonine metabolism"
"map00260","TR5990-c0_g1_i1utrorf","Glycine, serine and threonine metabolism"
"map00260","TR6205-c0_g1_i1","Glycine, serine and threonine metabolism"
"map00260","TR14394-c0_g1_i1","Glycine, serine and threonine metabolism"
"map00260","TR11906-c0_g1_i1","Glycine, serine and threonine metabolism"
"map00260","TR11338-c0_g1_i1","Glycine, serine and threonine metabolism"
"map00260","TR6532-c0_g1_i1","Glycine, serine and threonine metabolism"
"map00260","TR11457-c0_g1_i1","Glycine, serine and threonine metabolism"
"map00260","TR5820-c0_g1_i1","Glycine, serine and threonine metabolism"
"map00260","TR5989-c0_g1_i1","Glycine, serine and threonine metabolism"
"map00260","TR2659-c0_g1_i1","Glycine, serine and threonine metabolism"
"map00260","TR13743-c0_g1_i1","Glycine, serine and threonine metabolism"
"map00260","TR14106-c0_g1_i1","Glycine, serine and threonine metabolism"
"map00260","TR10968-c0_g1_i1","Glycine, serine and threonine metabolism"
"map00260","TR11414-c0_g1_i1","Glycine, serine and threonine metabolism"
"map00260","TR5051-c0_g1_i1","Glycine, serine and threonine metabolism"
"map00260","TR9567-c0_g1_i1","Glycine, serine and threonine metabolism"
"map00260","TR14855-c0_g1_i1","Glycine, serine and threonine metabolism"
"map00260","TR12638-c0_g1_i1","Glycine, serine and threonine metabolism"
"map00260","TR1713-c0_g1_i1","Glycine, serine and threonine metabolism"
"map00260","TR10103-c0_g1_i1utrorf","Glycine, serine and threonine metabolism"
"map00260","TR5085-c0_g1_i1","Glycine, serine and threonine metabolism"
"map00260","TR1822-c0_g1_i1","Glycine, serine and threonine metabolism"
"map00260","TR3322-c0_g1_i1utrorf","Glycine, serine and threonine metabolism"
"map00260","TR10133-c0_g1_i1","Glycine, serine and threonine metabolism"
"map00261","TR5150-c0_g1_i1","Monobactam biosynthesis"
"map00261","TR13739-c0_g1_i1","Monobactam biosynthesis"
"map00261","TR8240-c0_g1_i1","Monobactam biosynthesis"
"map00270","TR12461-c0_g1_i1","Cysteine and methionine metabolism"
"map00270","TR10885-c0_g1_i1","Cysteine and methionine metabolism"
"map00270","TR8808-c0_g1_i1","Cysteine and methionine metabolism"
"map00270","TR1973-c0_g1_i1","Cysteine and methionine metabolism"
"map00270","TR10009-c0_g1_i1","Cysteine and methionine metabolism"
"map00270","TR9627-c1_g1_i1","Cysteine and methionine metabolism"
"map00270","TR1614-c0_g1_i1","Cysteine and methionine metabolism"
"map00270","TR3649-c0_g1_i1","Cysteine and methionine metabolism"
"map00270","TR6915-c0_g1_i1","Cysteine and methionine metabolism"
"map00270","TR12182-c0_g1_i1","Cysteine and methionine metabolism"
"map00270","TR2384-c0_g1_i1","Cysteine and methionine metabolism"
"map00270","TR2322-c0_g1_i1","Cysteine and methionine metabolism"
"map00270","TR11374-c0_g1_i1","Cysteine and methionine metabolism"
"map00270","TR1263-c0_g1_i1","Cysteine and methionine metabolism"
"map00270","TR3900-c0_g1_i1","Cysteine and methionine metabolism"
"map00270","TR11935-c0_g1_i1","Cysteine and methionine metabolism"
"map00270","TR8240-c0_g1_i1","Cysteine and methionine metabolism"
"map00270","TR3397-c0_g1_i1","Cysteine and methionine metabolism"
"map00270","TR5837-c0_g1_i1","Cysteine and methionine metabolism"
"map00270","TR5093-c0_g1_i1","Cysteine and methionine metabolism"
"map00270","TR13739-c0_g1_i1","Cysteine and methionine metabolism"
"map00270","TR10115-c0_g1_i1","Cysteine and methionine metabolism"
"map00270","TR9427-c0_g1_i1","Cysteine and methionine metabolism"
"map00270","TR11785-c0_g1_i1","Cysteine and methionine metabolism"
"map00270","TR11151-c0_g1_i1","Cysteine and methionine metabolism"
"map00270","TR5145-c0_g1_i1","Cysteine and methionine metabolism"
"map00270","TR2659-c0_g1_i1","Cysteine and methionine metabolism"
"map00270","TR4020-c1_g1_i1","Cysteine and methionine metabolism"
"map00270","TR4978-c0_g1_i1","Cysteine and methionine metabolism"
"map00270","TR8225-c0_g1_i1","Cysteine and methionine metabolism"
"map00270","TR603-c0_g1_i1","Cysteine and methionine metabolism"
"map00270","TR2256-c0_g1_i1","Cysteine and methionine metabolism"
"map00270","TR9557-c0_g1_i1","Cysteine and methionine metabolism"
"map00270","TR12688-c0_g1_i1","Cysteine and methionine metabolism"
"map00270","TR12221-c0_g1_i1","Cysteine and methionine metabolism"
"map00270","TR2554-c0_g1_i1","Cysteine and methionine metabolism"
"map00270","TR13267-c0_g1_i1utrorf","Cysteine and methionine metabolism"
"map00270","TR2304-c0_g1_i1utrorf","Cysteine and methionine metabolism"
"map00270","TR5024-c0_g1_i1","Cysteine and methionine metabolism"
"map00270","TR6532-c0_g1_i1","Cysteine and methionine metabolism"
"map00270","TR10826-c0_g1_i1","Cysteine and methionine metabolism"
"map00270","TR5107-c0_g1_i1","Cysteine and methionine metabolism"
"map00270","TR15116-c0_g1_i1","Cysteine and methionine metabolism"
"map00270","TR5085-c0_g1_i1","Cysteine and methionine metabolism"
"map00280","TR10769-c0_g1_i1","Valine, leucine and isoleucine degradation"
"map00280","TR4345-c0_g1_i1","Valine, leucine and isoleucine degradation"
"map00280","TR14101-c0_g1_i1","Valine, leucine and isoleucine degradation"
"map00280","TR581-c0_g1_i1","Valine, leucine and isoleucine degradation"
"map00280","TR5014-c0_g1_i1","Valine, leucine and isoleucine degradation"
"map00280","TR6205-c0_g1_i1","Valine, leucine and isoleucine degradation"
"map00280","TR6065-c0_g1_i1","Valine, leucine and isoleucine degradation"
"map00280","TR11705-c0_g1_i1","Valine, leucine and isoleucine degradation"
"map00280","TR7218-c0_g1_i1","Valine, leucine and isoleucine degradation"
"map00280","TR15210-c0_g1_i1","Valine, leucine and isoleucine degradation"
"map00280","TR1713-c0_g1_i1","Valine, leucine and isoleucine degradation"
"map00280","TR2645-c0_g1_i1","Valine, leucine and isoleucine degradation"
"map00280","TR13267-c0_g1_i1utrorf","Valine, leucine and isoleucine degradation"
"map00280","TR14669-c0_g1_i1","Valine, leucine and isoleucine degradation"
"map00280","TR7188-c0_g1_i1","Valine, leucine and isoleucine degradation"
"map00280","TR1668-c0_g1_i1","Valine, leucine and isoleucine degradation"
"map00280","TR11229-c0_g1_i1","Valine, leucine and isoleucine degradation"
"map00280","TR8322-c0_g1_i1","Valine, leucine and isoleucine degradation"
"map00280","TR3461-c0_g1_i1","Valine, leucine and isoleucine degradation"
"map00280","TR14-c0_g1_i1","Valine, leucine and isoleucine degradation"
"map00280","TR11365-c0_g1_i1","Valine, leucine and isoleucine degradation"
"map00280","TR12268-c0_g1_i1","Valine, leucine and isoleucine degradation"
"map00280","TR5171-c0_g1_i1","Valine, leucine and isoleucine degradation"
"map00280","TR13754-c0_g1_i1","Valine, leucine and isoleucine degradation"
"map00280","TR9585-c0_g1_i1","Valine, leucine and isoleucine degradation"
"map00280","TR1540-c0_g1_i1","Valine, leucine and isoleucine degradation"
"map00280","TR2002-c0_g1_i1","Valine, leucine and isoleucine degradation"
"map00280","TR8938-c0_g1_i1","Valine, leucine and isoleucine degradation"
"map00280","TR5897-c0_g1_i1","Valine, leucine and isoleucine degradation"
"map00280","TR10122-c0_g1_i1","Valine, leucine and isoleucine degradation"
"map00280","TR3775-c0_g1_i1","Valine, leucine and isoleucine degradation"
"map00280","TR8490-c0_g1_i1","Valine, leucine and isoleucine degradation"
"map00280","TR12463-c0_g1_i1","Valine, leucine and isoleucine degradation"
"map00280","TR12612-c0_g1_i1","Valine, leucine and isoleucine degradation"
"map00280","TR11229-c1_g1_i1","Valine, leucine and isoleucine degradation"
"map00280","TR11935-c0_g1_i1","Valine, leucine and isoleucine degradation"
"map00280","TR1614-c0_g1_i1","Valine, leucine and isoleucine degradation"
"map00281","TR11365-c0_g1_i1","Geraniol degradation"
"map00290","TR10017-c0_g1_i1","Valine, leucine and isoleucine biosynthesis"
"map00290","TR11376-c0_g1_i1","Valine, leucine and isoleucine biosynthesis"
"map00290","TR13895-c0_g1_i1","Valine, leucine and isoleucine biosynthesis"
"map00290","TR6532-c0_g1_i1","Valine, leucine and isoleucine biosynthesis"
"map00290","TR1699-c0_g1_i1utrorf","Valine, leucine and isoleucine biosynthesis"
"map00290","TR11883-c0_g1_i1","Valine, leucine and isoleucine biosynthesis"
"map00290","TR11715-c0_g1_i1utrorf","Valine, leucine and isoleucine biosynthesis"
"map00290","TR13778-c0_g1_i1","Valine, leucine and isoleucine biosynthesis"
"map00290","TR5101-c0_g1_i1","Valine, leucine and isoleucine biosynthesis"
"map00290","TR14692-c0_g1_i1","Valine, leucine and isoleucine biosynthesis"
"map00290","TR11935-c0_g1_i1","Valine, leucine and isoleucine biosynthesis"
"map00290","TR1614-c0_g1_i1","Valine, leucine and isoleucine biosynthesis"
"map00290","TR5989-c0_g1_i1","Valine, leucine and isoleucine biosynthesis"
"map00290","TR13267-c0_g1_i1utrorf","Valine, leucine and isoleucine biosynthesis"
"map00300","TR628-c0_g1_i1","Lysine biosynthesis"
"map00300","TR10606-c0_g1_i1","Lysine biosynthesis"
"map00300","TR9557-c0_g1_i1","Lysine biosynthesis"
"map00300","TR2659-c0_g1_i1","Lysine biosynthesis"
"map00300","TR6698-c0_g1_i1","Lysine biosynthesis"
"map00300","TR1288-c0_g1_i1","Lysine biosynthesis"
"map00300","TR10115-c0_g1_i1","Lysine biosynthesis"
"map00300","TR8240-c0_g1_i1","Lysine biosynthesis"
"map00300","TR6739-c0_g1_i1","Lysine biosynthesis"
"map00300","TR6915-c0_g1_i1","Lysine biosynthesis"
"map00300","TR1713-c0_g1_i1","Lysine biosynthesis"
"map00300","TR628-c1_g1_i1","Lysine biosynthesis"
"map00300","TR9827-c0_g1_i1","Lysine biosynthesis"
"map00300","TR3166-c0_g1_i1","Lysine biosynthesis"
